profile_ID,DOB,Contact_type,Gender,Pack_ID,Start_Date,Status,Upgradable,Validity_End,Country,State,avg_dur,num_devs,freq_used_dev,Subscription Type,Billing Type,Customer Longevity
pjones,5/5/1994,Telegram,Female,432416,7/25/2021,INACTIVE,NO,11/28/2022,India,Goa,1158.5384615384614,13,FireTV,12,Paytm,4
heather58,8/22/2015,Telegram,Female,432509,6/29/2021,ACTIVE,NO,11/16/2022,India,Goa,2135.9285714285716,28,FireTV,1,Paytm,1
chloe31,7/9/1991,Telegram,Female,432639,1/5/2022,INACTIVE,YES,11/20/2022,India,Goa,1137.3333333333333,15,FireTV,6,NetBanking,3
heatherjackson,6/8/1998,Telegram,Female,432824,9/11/2022,INACTIVE,YES,12/28/2022,India,Goa,1763.2173913043478,23,PC/Laptop,12,Paytm,4
william66,3/1/1992,Telegram,Male,432873,4/11/2021,ACTIVE,YES,11/12/2022,India,Goa,2246.095238095238,21,FireTV,12,Paytm,4
steven73,9/30/1996,Telegram,Male,432163,10/18/2022,ACTIVE,NO,12/29/2022,India,Assam,2540.7,20,FireTV,3,NetBanking,2
aheath,8/6/1992,Telegram,Female,432346,9/1/2022,INACTIVE,YES,11/17/2022,India,Assam,1029.909090909091,22,FireTV,12,Paytm,4
lcopeland,12/10/2021,Telegram,Female,432584,6/3/2021,INACTIVE,YES,11/19/2022,India,Assam,1475.4285714285713,21,Android Phone,12,Paytm,4
nicholassmith,9/28/2002,Telegram,Female,432775,3/16/2022,INACTIVE,NO,12/19/2022,India,Assam,1205.0454545454545,22,FireTV,3,NetBanking,2
barkerdale,8/7/1992,Telegram,Male,432809,1/2/2021,ACTIVE,YES,12/28/2022,India,Assam,1286.0,25,Android Phone,12,Paytm,4
davidgarrett,7/21/2006,Telegram,Male,432945,10/29/2021,INACTIVE,YES,11/27/2022,India,Assam,670.8421052631579,19,PC/Laptop,12,Paytm,4
lisa45,11/26/2021,Telegram,Female,433024,1/23/2021,ACTIVE,YES,11/13/2022,India,Assam,1594.4666666666667,15,FireTV,12,Paytm,4
carolyn06,8/2/2001,Telegram,Male,432213,2/3/2022,INACTIVE,YES,11/17/2022,India,Bihar,1747.1666666666667,18,FireTV,6,NetBanking,3
hhall,5/28/1992,Telegram,Male,432311,5/14/2021,ACTIVE,YES,11/16/2022,India,Bihar,1056.7272727272727,11,FireTV,6,NetBanking,3
virginia61,2/12/1999,Telegram,Male,432387,10/20/2022,ACTIVE,NO,11/22/2022,India,Bihar,1472.24,25,FireTV,1,Paytm,1
kennethchen,8/11/2002,Telegram,Male,432724,8/24/2021,ACTIVE,YES,12/7/2022,India,Bihar,2164.923076923077,13,PC/Laptop,12,Paytm,4
kreed,12/26/2021,Telegram,Male,432735,11/29/2021,INACTIVE,NO,12/20/2022,India,Bihar,969.1111111111111,27,Android TV,12,Paytm,4
markhale,7/23/1992,Telegram,Male,432864,5/18/2021,INACTIVE,NO,11/16/2022,India,Bihar,1036.7619047619048,21,PC/Laptop,1,Paytm,1
nobrien,10/30/1992,Telegram,Male,432896,3/24/2022,ACTIVE,YES,12/16/2022,India,Bihar,1013.8636363636364,22,FireTV,12,Paytm,4
hollowaymary,9/30/1992,Telegram,Female,432906,9/4/2021,ACTIVE,YES,12/16/2022,India,Bihar,1010.875,22,PC/Laptop,12,Paytm,4
blanchardjoshua,10/4/1989,Telegram,Male,433006,9/13/2022,ACTIVE,YES,11/10/2022,India,Bihar,1227.6666666666667,24,FireTV,6,NetBanking,3
esnow,11/22/2021,Telegram,Female,433099,11/29/2022,INACTIVE,YES,11/15/2022,India,Bihar,1210.2857142857142,21,Android TV,3,NetBanking,2
osmith,2/15/1996,Telegram,Female,432162,11/25/2021,INACTIVE,NO,12/4/2022,India,Kerala,1225.0,19,FireTV,1,Paytm,1
matthewday,10/30/2001,Telegram,Male,432242,12/7/2021,INACTIVE,YES,11/14/2022,India,Kerala,978.8421052631579,19,FireTV,6,NetBanking,3
emilythomas,3/26/1992,Telegram,Female,432357,1/20/2022,ACTIVE,NO,12/13/2022,India,Kerala,1562.5,20,iPhone,12,Paytm,4
coopermadison,8/6/1992,Telegram,Male,432432,9/23/2021,INACTIVE,YES,11/27/2022,India,Kerala,1039.0,14,Apple TV,12,Paytm,4
mirandawilkerson,7/25/1992,Telegram,Male,432599,7/19/2021,ACTIVE,YES,12/1/2022,India,Kerala,1503.1,20,FireTV,1,Paytm,1
pamela82,1/25/1991,Telegram,Female,432640,6/24/2022,INACTIVE,NO,11/12/2022,India,Kerala,1783.0833333333333,24,FireTV,1,Paytm,1
qwhite,4/25/2002,Telegram,Male,432776,5/20/2021,ACTIVE,NO,12/9/2022,India,Kerala,1270.2222222222222,9,FireTV,12,Paytm,4
xadams,3/29/1992,Telegram,Male,432855,8/31/2021,INACTIVE,NO,12/30/2022,India,Kerala,1810.75,16,PC/Laptop,12,Paytm,4
clarkthomas,6/11/2006,Telegram,Male,432958,7/15/2022,INACTIVE,NO,12/26/2022,India,Kerala,1091.8947368421052,19,FireTV,1,Paytm,1
robertfreeman,10/20/1989,Telegram,Male,433009,3/16/2021,ACTIVE,YES,11/24/2022,India,Kerala,1499.3684210526317,19,FireTV,12,Paytm,4
johnsonmelvin,7/14/2005,Telegram,Female,432295,7/5/2022,INACTIVE,YES,12/13/2022,India,Odisha,557.5,16,PC/Laptop,3,NetBanking,2
timothylawrence,4/29/2015,Telegram,Female,432476,11/3/2021,ACTIVE,NO,11/28/2022,India,Odisha,1135.6,25,PC/Laptop,12,Paytm,4
farrelldaniel,6/28/1992,Telegram,Female,432591,5/12/2022,ACTIVE,NO,11/9/2022,India,Odisha,1553.9,20,PC/Laptop,1,Paytm,1
smithrobert,10/24/1992,Telegram,Male,432657,1/8/2022,INACTIVE,NO,12/25/2022,India,Odisha,1401.75,40,PC/Laptop,12,Paytm,4
rvargas,7/8/1993,Telegram,Female,432668,12/17/2021,INACTIVE,NO,11/26/2022,India,Odisha,962.0,15,Android Phone,1,Paytm,1
clarkmichael,4/3/1998,Telegram,Polygender,432831,5/2/2022,INACTIVE,YES,11/24/2022,India,Odisha,1205.9473684210527,19,FireTV,12,Paytm,4
vincent13,3/16/1992,Telegram,Genderqueer,432858,8/20/2022,ACTIVE,YES,11/17/2022,India,Odisha,1398.2857142857142,21,PC/Laptop,12,Paytm,4
timothy24,8/5/1989,Telegram,Male,432991,8/23/2022,INACTIVE,YES,11/11/2022,India,Odisha,1588.6666666666667,21,PC/Laptop,1,Paytm,1
nicolepatton,11/1/1992,Telegram,Male,432171,5/20/2022,ACTIVE,NO,12/1/2022,India,Punjab,1716.111111111111,18,FireTV,1,Paytm,1
mackalbert,5/18/2001,Telegram,Female,432229,5/1/2021,ACTIVE,YES,12/3/2022,India,Punjab,2095.4736842105262,19,FireTV,12,Paytm,4
rose31,2/26/1992,Telegram,Female,432404,4/18/2022,INACTIVE,NO,12/28/2022,India,Punjab,1278.4705882352941,17,PC/Laptop,1,Paytm,1
scottmckee,11/25/2021,Telegram,Female,432431,12/25/2021,INACTIVE,YES,11/12/2022,India,Punjab,1205.4,15,FireTV,6,NetBanking,3
braykelsey,12/21/2021,Telegram,Female,432548,9/10/2021,ACTIVE,YES,12/29/2022,India,Punjab,1213.125,32,FireTV,12,Paytm,4
melindawood,12/12/2021,Telegram,Male,432798,7/2/2022,INACTIVE,YES,12/4/2022,India,Punjab,2481.6875,16,PC/Laptop,12,Paytm,4
yolandascott,7/3/1998,Telegram,Female,432834,2/19/2021,INACTIVE,YES,11/20/2022,India,Punjab,1179.9166666666667,24,iPad,3,NetBanking,2
tanya06,8/17/1992,Telegram,Female,432900,10/29/2022,ACTIVE,YES,12/8/2022,India,Punjab,1515.4736842105262,19,Android Phone,12,Paytm,4
reevesantonio,4/23/1992,Telegram,Female,432919,7/2/2022,ACTIVE,YES,12/17/2022,India,Punjab,1392.1904761904761,21,FireTV,12,Paytm,4
ptaylor,12/1/2021,Telegram,Male,433033,10/10/2022,ACTIVE,YES,12/17/2022,India,Punjab,1298.8095238095239,21,FireTV,1,Paytm,1
emilyclark,5/13/1996,Telegram,Female,432167,11/30/2021,ACTIVE,YES,11/21/2022,India,Sikkim,1280.7142857142858,14,Android Phone,12,Paytm,4
wilsonjames,6/13/2005,Telegram,Male,432285,12/10/2021,INACTIVE,YES,12/25/2022,India,Sikkim,856.7647058823529,17,PC/Laptop,3,NetBanking,2
gerald40,7/14/2005,Telegram,Female,432299,2/22/2021,ACTIVE,YES,11/14/2022,India,Sikkim,1191.7333333333333,15,PC/Laptop,3,NetBanking,2
lauramoore,5/17/1994,Telegram,Polygender,432413,3/21/2022,INACTIVE,NO,11/20/2022,India,Sikkim,1427.2,20,FireTV,6,NetBanking,3
johnsonjaclyn,7/2/1997,Telegram,Male,432568,3/20/2022,ACTIVE,NO,11/15/2022,India,Sikkim,1832.56,25,PC/Laptop,3,NetBanking,2
danielwelch,12/20/2021,Telegram,Female,432649,8/30/2021,INACTIVE,NO,12/4/2022,India,Sikkim,1417.2142857142858,14,PC/Laptop,1,Paytm,1
gburke,2/4/1993,Telegram,Male,432687,5/18/2021,ACTIVE,NO,12/25/2022,India,Sikkim,1553.8,20,FireTV,3,NetBanking,2
yeverett,11/22/2021,Telegram,Female,432880,8/18/2021,ACTIVE,YES,11/11/2022,India,Sikkim,1295.0,15,PC/Laptop,12,Paytm,4
kim12,11/11/2021,Telegram,Female,432174,4/27/2021,ACTIVE,YES,11/24/2022,India,Gujarat,1123.5,8,FireTV,3,NetBanking,2
jamesthompson,12/4/2021,Telegram,Male,432458,3/26/2021,ACTIVE,NO,12/31/2022,India,Gujarat,1045.95,20,FireTV,12,Paytm,4
moorejames,7/18/2015,Telegram,Male,432510,8/5/2021,ACTIVE,YES,12/21/2022,India,Gujarat,726.8333333333334,18,PC/Laptop,12,Paytm,4
kellyjoseph,8/3/1997,Telegram,Female,432556,2/24/2022,INACTIVE,NO,12/12/2022,India,Gujarat,1197.6470588235295,17,Android Phone,12,Paytm,4
zthompson,8/3/1992,Telegram,Female,432602,6/18/2022,ACTIVE,NO,12/7/2022,India,Gujarat,922.9565217391304,23,FireTV,6,NetBanking,3
awilliams,8/27/1993,Telegram,Female,433142,11/1/2021,ACTIVE,NO,12/28/2022,India,Gujarat,675.8461538461538,13,PC/Laptop,1,Paytm,1
rodneymunoz,2/18/2001,Telegram,Male,432219,7/14/2021,INACTIVE,YES,11/10/2022,India,Haryana,985.9565217391304,23,FireTV,3,NetBanking,2
thompsonjessica,6/5/1992,Telegram,Female,432321,7/4/2022,INACTIVE,YES,12/23/2022,India,Haryana,1123.0,15,PC/Laptop,12,Paytm,4
sheryl16,3/9/1993,Telegram,Female,432699,7/26/2022,INACTIVE,YES,12/30/2022,India,Haryana,1611.7857142857142,14,iPad,6,NetBanking,3
xmoore,8/6/2006,Telegram,Female,432947,3/5/2022,INACTIVE,YES,11/10/2022,India,Haryana,1399.2608695652175,23,PC/Laptop,6,NetBanking,3
derek00,12/26/2021,Telegram,Male,433048,1/20/2022,ACTIVE,YES,12/22/2022,India,Haryana,1638.0588235294117,17,PC/Laptop,6,NetBanking,3
sheilasmith,10/9/1992,Telegram,Male,432356,9/19/2022,ACTIVE,NO,11/24/2022,India,Manipur,1279.7619047619048,21,Android Phone,3,NetBanking,2
qgoodman,3/19/1999,Telegram,Female,432379,2/9/2021,INACTIVE,NO,11/12/2022,India,Manipur,1600.2777777777778,18,PC/Laptop,1,Paytm,1
william23,3/21/2010,Telegram,Male,432533,9/10/2022,INACTIVE,YES,12/9/2022,India,Manipur,1096.75,24,PC/Laptop,12,Paytm,4
oingram,2/21/1991,Telegram,Polygender,432652,10/18/2022,INACTIVE,YES,12/3/2022,India,Manipur,1234.0,12,Android Phone,12,Paytm,4
davidkane,12/8/2021,Telegram,Male,432658,12/1/2021,INACTIVE,YES,12/10/2022,India,Manipur,1529.6470588235295,17,FireTV,3,NetBanking,2
thomasclark,12/18/2021,Telegram,Male,432663,4/24/2021,ACTIVE,NO,12/22/2022,India,Manipur,1523.2,15,Android TV,1,Paytm,1
samuelharris,1/3/2002,Telegram,Female,432723,5/10/2021,INACTIVE,NO,12/31/2022,India,Manipur,1201.1818181818182,22,PC/Laptop,6,NetBanking,3
robinbridges,12/27/2021,Telegram,Male,432867,10/4/2021,INACTIVE,YES,11/13/2022,India,Manipur,1424.5652173913043,23,FireTV,6,NetBanking,3
jackie83,7/12/1992,Telegram,Male,432897,2/16/2021,ACTIVE,NO,11/26/2022,India,Manipur,985.4444444444445,18,Android Phone,6,NetBanking,3
zwilliams,5/14/1989,Telegram,Female,433045,10/28/2021,INACTIVE,YES,12/13/2022,India,Manipur,2071.6666666666665,17,FireTV,12,Paytm,4
mwest,9/15/1989,Telegram,Male,433079,3/5/2021,ACTIVE,NO,12/24/2022,India,Manipur,1580.3,10,PC/Laptop,12,Paytm,4
bensonangela,3/22/1992,Telegram,Female,433155,2/26/2022,ACTIVE,NO,12/31/2022,India,Manipur,1168.9333333333334,15,FireTV,12,Paytm,4
heather64,1/25/2000,Telegram,Male,432208,7/22/2022,INACTIVE,NO,12/11/2022,India,Mizoram,1489.0,18,FireTV,6,NetBanking,3
kduncan,1/9/2005,Telegram,Female,432290,8/28/2022,INACTIVE,YES,12/16/2022,India,Mizoram,1384.7272727272727,22,Android Phone,1,Paytm,1
gilbertjohns,4/15/1992,Telegram,Male,432343,11/5/2022,INACTIVE,YES,11/23/2022,India,Mizoram,962.65,20,iPhone,12,Paytm,4
williamsmichael,7/16/1992,Telegram,Male,432593,5/3/2022,ACTIVE,YES,12/23/2022,India,Mizoram,902.7272727272727,22,PC/Laptop,12,Paytm,4
whester,1/29/2002,Telegram,Male,432719,4/29/2022,ACTIVE,YES,12/8/2022,India,Mizoram,774.1578947368421,19,PC/Laptop,3,NetBanking,2
amy95,10/19/1989,Telegram,Male,433047,8/30/2022,INACTIVE,NO,11/29/2022,India,Mizoram,1195.9285714285713,14,PC/Laptop,3,NetBanking,2
zunigajason,10/31/2005,Telegram,Female,432303,2/18/2022,ACTIVE,YES,12/24/2022,India,Tripura,975.6875,16,FireTV,1,Paytm,1
webbemily,11/11/2021,Telegram,Non-binary,432364,5/8/2022,INACTIVE,NO,12/14/2022,India,Tripura,788.7142857142857,14,iPhone,1,Paytm,1
garyjones,11/26/2021,Telegram,Female,432388,7/3/2021,INACTIVE,NO,12/6/2022,India,Tripura,1316.4545454545455,22,PC/Laptop,12,Paytm,4
jack46,9/28/1997,Telegram,Bigender,432577,11/14/2022,INACTIVE,YES,11/10/2022,India,Tripura,932.7,10,PC/Laptop,3,NetBanking,2
felicia81,11/25/2021,Telegram,Male,432773,6/26/2021,INACTIVE,NO,12/20/2022,India,Tripura,563.0909090909091,11,PC/Laptop,3,NetBanking,2
kchapman,4/8/2002,Telegram,Male,432791,6/26/2021,ACTIVE,YES,11/11/2022,India,Tripura,983.0,16,Android Phone,12,Paytm,4
joshuadalton,6/12/2006,Telegram,Female,432978,4/17/2021,INACTIVE,YES,12/17/2022,India,Tripura,1708.5,18,Android Phone,3,NetBanking,2
derekmoss,9/30/2000,Telegram,Male,432211,11/12/2021,INACTIVE,NO,12/2/2022,India,Nagaland,1297.35,20,FireTV,12,Paytm,4
george34,5/15/1992,Telegram,Genderqueer,432358,3/21/2021,INACTIVE,YES,11/15/2022,India,Nagaland,1386.8823529411766,17,PC/Laptop,1,Paytm,1
milestammie,2/6/1991,Telegram,Male,432631,11/16/2022,ACTIVE,NO,12/5/2022,India,Nagaland,922.1764705882352,17,Android TV,12,Paytm,4
mbutler,3/23/2006,Telegram,Female,432965,11/30/2021,INACTIVE,YES,11/21/2022,India,Nagaland,1407.3181818181818,22,PC/Laptop,6,NetBanking,3
brianna68,12/23/2021,Telegram,Male,433072,2/8/2022,ACTIVE,YES,11/16/2022,India,Nagaland,1559.6,19,Android TV,12,Paytm,4
alexawolfe,4/30/1999,Telegram,Male,432381,1/22/2021,ACTIVE,NO,11/25/2022,India,Jharkhand,1245.8636363636363,22,FireTV,3,NetBanking,2
riverashannon,5/1/2015,Telegram,Female,432519,7/21/2021,INACTIVE,YES,11/26/2022,India,Jharkhand,1863.2,20,FireTV,12,Paytm,4
katherine84,6/2/2002,Telegram,Agender,432785,5/19/2021,INACTIVE,NO,11/22/2022,India,Jharkhand,1127.5833333333333,24,PC/Laptop,1,Paytm,1
tmiller,12/25/2021,Telegram,Male,433029,12/19/2021,INACTIVE,YES,11/8/2022,India,Jharkhand,822.7,10,PC/Laptop,3,NetBanking,2
sandra73,5/20/2005,Telegram,Female,432258,2/25/2021,ACTIVE,NO,11/21/2022,India,Karnataka,1910.125,24,PC/Laptop,3,NetBanking,2
mccartyedward,10/3/1992,Telegram,Female,432438,3/10/2021,ACTIVE,YES,12/6/2022,India,Karnataka,1022.7307692307693,26,FireTV,6,NetBanking,3
rhondaanderson,7/15/1992,Telegram,Male,432444,2/16/2022,ACTIVE,NO,11/20/2022,India,Karnataka,1984.75,12,FireTV,12,Paytm,4
adamsjennifer,2/23/2015,Telegram,Female,432474,8/22/2022,INACTIVE,YES,12/10/2022,India,Karnataka,973.7222222222222,18,PC/Laptop,3,NetBanking,2
hdelgado,4/30/1992,Telegram,Genderqueer,432611,2/3/2021,ACTIVE,NO,11/10/2022,India,Karnataka,1275.0,20,Android Phone,6,NetBanking,3
banderson,6/5/2002,Telegram,Male,432751,9/18/2022,INACTIVE,YES,12/29/2022,India,Karnataka,1012.32,25,FireTV,3,NetBanking,2
emilyjenkins,9/27/2002,Telegram,Female,432755,7/28/2021,ACTIVE,YES,12/4/2022,India,Karnataka,1398.9166666666667,24,PC/Laptop,3,NetBanking,2
jacqueline49,11/25/2021,Telegram,Male,432237,11/24/2022,INACTIVE,YES,11/17/2022,India,Meghalaya,1134.2,15,FireTV,1,Paytm,1
wgriffin,9/1/1999,Telegram,Non-binary,432393,8/16/2021,INACTIVE,YES,12/9/2022,India,Meghalaya,1066.75,16,FireTV,12,Paytm,4
sarah18,1/30/2015,Telegram,Male,432497,5/10/2021,INACTIVE,YES,12/6/2022,India,Meghalaya,483.0,4,Android TV,3,NetBanking,2
deanrichards,8/14/2010,Telegram,Male,432524,9/26/2022,ACTIVE,YES,11/25/2022,India,Meghalaya,1238.5625,16,iPhone,3,NetBanking,2
smathis,2/23/2010,Telegram,Male,432547,9/1/2022,ACTIVE,NO,11/15/2022,India,Meghalaya,1109.0526315789473,19,iPhone,6,NetBanking,3
ydavenport,4/3/1992,Telegram,Male,432613,5/30/2021,ACTIVE,YES,12/13/2022,India,Meghalaya,1176.7222222222222,18,PC/Laptop,12,Paytm,4
patrickbuckley,3/10/1993,Telegram,Female,432676,7/13/2021,ACTIVE,NO,11/25/2022,India,Meghalaya,852.7058823529412,17,FireTV,12,Paytm,4
zwheeler,9/16/1992,Telegram,Male,432704,11/11/2022,ACTIVE,NO,12/22/2022,India,Meghalaya,1475.5,14,FireTV,12,Paytm,4
johnsontracy,2/27/1992,Telegram,Male,432883,2/25/2022,ACTIVE,YES,11/26/2022,India,Meghalaya,1201.7,10,FireTV,6,NetBanking,3
jessicataylor,9/1/2006,Telegram,Male,432943,10/10/2021,INACTIVE,NO,11/18/2022,India,Meghalaya,1681.1052631578948,19,FireTV,1,Paytm,1
johnclark,10/6/2006,Telegram,Male,432944,9/13/2021,INACTIVE,NO,11/13/2022,India,Meghalaya,1377.7,20,FireTV,3,NetBanking,2
burtonbrian,6/28/1989,Telegram,Female,433017,7/21/2022,INACTIVE,NO,11/30/2022,India,Meghalaya,1015.125,16,FireTV,12,Paytm,4
xturner,7/16/1989,Telegram,Polygender,433068,6/19/2022,INACTIVE,NO,11/22/2022,India,Meghalaya,1173.4,20,PC/Laptop,12,Paytm,4
rmiller,6/29/1992,Telegram,Female,433087,1/6/2021,ACTIVE,YES,12/15/2022,India,Meghalaya,1117.5714285714287,14,Android TV,1,Paytm,1
reynoldsjohn,4/23/1993,Telegram,Female,433108,1/27/2021,ACTIVE,NO,12/20/2022,India,Meghalaya,1607.0,17,Android TV,12,Paytm,4
xaguilar,12/30/2021,Telegram,Female,433117,1/8/2021,ACTIVE,NO,12/9/2022,India,Meghalaya,1258.0,18,Android Phone,6,NetBanking,3
gillkathleen,9/8/2001,Telegram,Female,432245,10/19/2021,INACTIVE,YES,12/23/2022,India,Rajasthan,1534.388888888889,18,PC/Laptop,3,NetBanking,2
usmith,2/16/2005,Telegram,Male,432268,6/24/2021,INACTIVE,YES,11/29/2022,India,Rajasthan,810.7222222222222,17,PC/Laptop,1,Paytm,1
shannon88,9/15/2010,Telegram,Female,432535,2/21/2022,ACTIVE,NO,11/13/2022,India,Rajasthan,980.0625,16,PC/Laptop,12,Paytm,4
millerkathryn,6/9/1997,Telegram,Male,432583,10/24/2022,INACTIVE,YES,12/7/2022,India,Rajasthan,1470.6666666666667,18,PC/Laptop,3,NetBanking,2
sean13,11/7/2002,Telegram,Female,432786,7/26/2021,ACTIVE,NO,12/15/2022,India,Rajasthan,1046.875,24,FireTV,3,NetBanking,2
kingerin,6/12/1998,Telegram,Genderfluid,432829,12/8/2021,ACTIVE,YES,11/11/2022,India,Rajasthan,962.4,15,PC/Laptop,1,Paytm,1
michael87,12/30/2021,Telegram,Male,432898,9/26/2021,ACTIVE,NO,11/27/2022,India,Rajasthan,2062.75,16,PC/Laptop,12,Paytm,4
castromichael,7/20/1993,Telegram,Male,433130,5/11/2022,ACTIVE,YES,11/25/2022,India,Rajasthan,1555.5384615384614,13,Android TV,3,NetBanking,2
alexapearson,7/25/1992,Telegram,Male,432178,5/27/2022,INACTIVE,NO,11/17/2022,India,Telangana,1265.5882352941176,17,PC/Laptop,3,NetBanking,2
christopherfuller,7/27/2005,Telegram,Male,432262,11/22/2021,ACTIVE,NO,12/27/2022,India,Telangana,1485.2173913043478,23,PC/Laptop,6,NetBanking,3
fross,2/19/2005,Telegram,Male,432298,9/30/2021,ACTIVE,YES,12/3/2022,India,Telangana,1229.7272727272727,11,Android Phone,12,Paytm,4
terri88,8/10/1992,Telegram,Male,432365,1/5/2021,INACTIVE,NO,12/11/2022,India,Telangana,873.5333333333333,15,PC/Laptop,1,Paytm,1
leeyoung,9/12/1992,Telegram,Non-binary,432441,10/18/2021,INACTIVE,NO,12/6/2022,India,Telangana,935.25,20,PC/Laptop,3,NetBanking,2
eharris,1/3/2015,Telegram,Female,432506,5/31/2021,INACTIVE,YES,11/21/2022,India,Telangana,1207.0,18,FireTV,1,Paytm,1
dean88,10/16/1997,Telegram,Male,432576,5/6/2021,ACTIVE,NO,12/25/2022,India,Telangana,1207.909090909091,22,PC/Laptop,12,Paytm,4
jacqueline44,10/15/1991,Telegram,Female,432634,1/23/2022,ACTIVE,NO,12/22/2022,India,Telangana,1312.142857142857,14,PC/Laptop,6,NetBanking,3
blakewilliam,1/18/2002,Telegram,Genderqueer,432789,3/6/2021,ACTIVE,NO,12/10/2022,India,Telangana,1549.2692307692307,26,PC/Laptop,12,Paytm,4
gravesmelissa,1/16/1992,Telegram,Genderfluid,432851,8/14/2021,ACTIVE,YES,12/31/2022,India,Telangana,1134.7692307692307,13,iPhone,12,Paytm,4
xhartman,6/14/1992,Telegram,Female,432888,5/30/2022,ACTIVE,NO,12/12/2022,India,Telangana,1105.8461538461538,13,FireTV,6,NetBanking,3
amandaphelps,7/13/1989,Telegram,Male,433046,8/18/2022,ACTIVE,NO,12/3/2022,India,Telangana,1360.4117647058824,17,FireTV,1,Paytm,1
justin83,7/24/2001,Telegram,Female,432230,2/15/2022,INACTIVE,YES,12/9/2022,India,Tamil Nadu,1328.75,20,FireTV,1,Paytm,1
hallbrian,1/15/2005,Telegram,Male,432301,9/9/2021,ACTIVE,NO,12/3/2022,India,Tamil Nadu,1174.4285714285713,14,FireTV,12,Paytm,4
sherry44,7/7/1992,Telegram,Female,432310,6/27/2022,ACTIVE,NO,11/25/2022,India,Tamil Nadu,1762.0,21,FireTV,3,NetBanking,2
ericksonalan,8/2/1992,Telegram,Male,432359,6/8/2022,INACTIVE,YES,12/4/2022,India,Tamil Nadu,1431.0,22,PC/Laptop,3,NetBanking,2
pattersontyler,12/30/2021,Telegram,Male,432603,5/12/2022,INACTIVE,YES,12/8/2022,India,Tamil Nadu,910.5555555555555,18,FireTV,1,Paytm,1
louispeterson,9/29/1991,Telegram,Female,432628,5/8/2022,INACTIVE,YES,12/23/2022,India,Tamil Nadu,1828.125,16,Android TV,12,Paytm,4
smithamber,12/26/2021,Telegram,Male,432679,4/19/2021,ACTIVE,NO,12/26/2022,India,Tamil Nadu,1097.4285714285713,21,FireTV,3,NetBanking,2
alison85,5/20/1993,Telegram,Female,432682,12/19/2021,ACTIVE,YES,11/11/2022,India,Tamil Nadu,1589.6,20,PC/Laptop,3,NetBanking,2
cfisher,1/31/2002,Telegram,Female,432712,8/13/2021,ACTIVE,YES,12/18/2022,India,Tamil Nadu,938.2727272727273,22,PC/Laptop,1,Paytm,1
jessica61,10/1/2002,Telegram,Female,432769,6/23/2022,INACTIVE,NO,11/8/2022,India,Tamil Nadu,1251.8125,16,Android Phone,12,Paytm,4
hillclinton,8/17/2002,Telegram,Female,432794,6/14/2021,INACTIVE,YES,11/24/2022,India,Tamil Nadu,1236.4285714285713,14,PC/Laptop,12,Paytm,4
wnguyen,8/19/1989,Telegram,Female,433019,10/29/2021,INACTIVE,YES,12/11/2022,India,Tamil Nadu,1595.9285714285713,14,Android Phone,6,NetBanking,3
sfoster,11/21/2021,Telegram,Male,433043,10/8/2021,INACTIVE,NO,11/11/2022,India,Tamil Nadu,1373.8235294117646,17,PC/Laptop,3,NetBanking,2
ujames,5/4/1992,Telegram,Female,432406,7/23/2021,ACTIVE,YES,12/3/2022,India,Maharashtra,1199.076923076923,13,FireTV,12,Paytm,4
parker98,7/6/2015,Telegram,Female,432473,11/27/2022,INACTIVE,YES,11/19/2022,India,Maharashtra,1596.52,25,FireTV,3,NetBanking,2
christianpitts,6/16/1992,Telegram,Female,432614,4/1/2022,INACTIVE,YES,12/30/2022,India,Maharashtra,1617.5882352941176,17,PC/Laptop,3,NetBanking,2
mcintoshjennifer,12/17/2021,Telegram,Female,432743,10/18/2022,INACTIVE,YES,12/2/2022,India,Maharashtra,1105.75,20,FireTV,12,Paytm,4
rodriguezbradley,6/26/1998,Telegram,Female,432817,8/10/2021,ACTIVE,YES,11/10/2022,India,Maharashtra,1658.0625,16,PC/Laptop,12,Paytm,4
abond,8/13/1989,Telegram,Female,433003,5/27/2022,INACTIVE,YES,12/3/2022,India,Maharashtra,1696.642857142857,14,PC/Laptop,3,NetBanking,2
devincole,6/9/1989,Telegram,Male,433010,7/14/2021,ACTIVE,NO,11/15/2022,India,Maharashtra,1237.2,15,FireTV,12,Paytm,4
brian47,6/25/2005,Telegram,Female,432255,7/14/2021,ACTIVE,NO,11/22/2022,India,Uttarakhand,1078.9411764705883,17,FireTV,1,Paytm,1
ezavala,3/26/1992,Telegram,Female,432407,8/10/2021,INACTIVE,YES,12/23/2022,India,Uttarakhand,1696.625,24,PC/Laptop,3,NetBanking,2
kdixon,11/12/2021,Telegram,Female,432517,9/26/2022,INACTIVE,NO,12/10/2022,India,Uttarakhand,1673.4666666666667,15,Android Phone,12,Paytm,4
kathylewis,2/22/1997,Telegram,Male,432559,4/22/2021,ACTIVE,NO,11/14/2022,India,Uttarakhand,817.4285714285714,21,PC/Laptop,6,NetBanking,3
colleenhubbard,1/27/2006,Telegram,Female,432932,5/25/2022,INACTIVE,NO,12/15/2022,India,Uttarakhand,719.4285714285714,21,Android TV,6,NetBanking,3
danielsharp,6/16/2001,Telegram,Female,432223,2/3/2022,ACTIVE,NO,11/30/2022,India,West Bengal,1275.6666666666667,18,FireTV,6,NetBanking,3
